mythicalCreature,mythicalCreatureLabel,mythicalCreatureDescription
http://www.wikidata.org/entity/Q1576404,Stilbe,"Najade der Griechischen Mythologie, Mutter des Kentauros"
http://www.wikidata.org/entity/Q16634528,Stolas,Dämon
http://www.wikidata.org/entity/Q2755653,Strzyga,slawische Volksglaube
http://www.wikidata.org/entity/Q542758,Styx,Fluss der griechischen Mythologie und eine Flussgöttin
http://www.wikidata.org/entity/Q11773777,Sun Wukong,mythische Figur
http://www.wikidata.org/entity/Q966607,Surma,Ungeheuer der finnischen Mythologie
http://www.wikidata.org/entity/Q211700,Surtr,germanische Gottheit
http://www.wikidata.org/entity/Q3978801,Swift Wind,fiktive Figur
http://www.wikidata.org/entity/Q21286572,Syke,"Hamadryade, Tochter der Hamadryas und des Oxylos"
http://www.wikidata.org/entity/Q28224106,Symaithis,Najade der griechischen Mythologie
http://www.wikidata.org/entity/Q29463635,Symaithos,Flussgott der griechischen Mythologie
http://www.wikidata.org/entity/Q846129,Syrinx,Najade der Griechischen Mythologie
http://www.wikidata.org/entity/Q7676367,Tairi,Gott des Donners bei den Mangareva
http://www.wikidata.org/entity/Q1063874,Tarasque,durch die heilige Martha bezwungener Drache
http://www.wikidata.org/entity/Q112001,Taygete,Plejade der griechischen Mythologie
http://www.wikidata.org/entity/Q116273,Tefnut,altägyptische Göttin
http://www.wikidata.org/entity/Q3564956,Teledice,Nymphe der griechischen Mythologie
http://www.wikidata.org/entity/Q2898796,Telo,Meeresgott
http://www.wikidata.org/entity/Q9356615,Temeraire,fiktiver Drache aus der Romanreihe Die Feuerreiter Seiner Majestät von Naomi Novik
http://www.wikidata.org/entity/Q1318644,Tessa,Figur aus der Fernsehserie Supernatural
http://www.wikidata.org/entity/Q184216,Tethys,Titanin in der griechischen Mythologie
http://www.wikidata.org/entity/Q1857362,Teumessian fox,Wesen der griechischen Mythologie.
http://www.wikidata.org/entity/Q38821847,Teutillis,"literarische Figur im »Ehren-Preiß des Durchleuchtigst-Fruchtbringenden Teutschen Palmen-Hains«, einer Würdigung der Fruchtbringenden Gesellschaft, wird von Apoll auf einem »deutschen Parnass« in den Stand der zehnten Muse erhoben"
http://www.wikidata.org/entity/Q659437,Thalassa,Verkörperung des Meeres in der griechischen Mythologie
http://www.wikidata.org/entity/Q1241338,Thaleia,eine der 50 Nereiden
http://www.wikidata.org/entity/Q3086495,Thalia,"Nymphe, Tochter des Hephaistos"
http://www.wikidata.org/entity/Q326767,Thaumas,griechische Gottheit
http://www.wikidata.org/entity/Q30307822,The Genie of the Lamp,"Figur aus ""Aladdin und die Wunderlampe"""
http://www.wikidata.org/entity/Q184232,Theia,Titanin in der griechischen Mythologie
http://www.wikidata.org/entity/Q1702894,Thelpusa,Najade der Griechischen Mythologie
http://www.wikidata.org/entity/Q159168,Themis,Titanin in der griechischen Mythologie
http://www.wikidata.org/entity/Q2417141,Theodamas,Gigant in der griechischen Mythologie
http://www.wikidata.org/entity/Q184437,Thetis,Meeresnymphe aus der griechischen Mythologie
http://www.wikidata.org/entity/Q2428793,Thoas,Gigant aus der griechischen Mythologie
http://www.wikidata.org/entity/Q7786636,Thoe,Sagenfigur
http://www.wikidata.org/entity/Q7793394,Thomas Raith,fiktive Figur aus der Romanreihe The Dresden Files von Jim Butcher
http://www.wikidata.org/entity/Q843514,Thoosa,Nymphe der griechischen Mythologie
http://www.wikidata.org/entity/Q42952,Thor,germanische Gottheit
http://www.wikidata.org/entity/Q764932,Thrassa,Nymphe der griechischen Mythologie
http://www.wikidata.org/entity/Q949266,Thyia,Person der griechischen Mythologie
http://www.wikidata.org/entity/Q145983,Tiamat,Göttin in der babylonischen Mythologie
http://www.wikidata.org/entity/Q1516958,Tiangou,Chinesisches Fabelwesen
http://www.wikidata.org/entity/Q7800294,Tiasa,Najade der griechischen Mythologie
http://www.wikidata.org/entity/Q2062262,Tiburtine Sibyl,"ALBVNĔA , æ , eine Nymphe, welche auch Albuna genannt, Tibull. lib. II. Eleg. 5. v. 69 . und für die italienische Sibylle gehalten wird. Sie wurde bey Tibur an dem Flusse Aniene in einem Hayne verehret, und soll deren Bild in einem ..."
http://www.wikidata.org/entity/Q740762,Tiger,Tierkreiszeichen des chinesischen Kalenders
http://www.wikidata.org/entity/Q926518,Tinia,Name des Hauptgottes der Etrusker
http://www.wikidata.org/entity/Q21616165,Tithorea,"In der griechischen Mythologie eine Nymphe, nach der die gleichnamige Stadt in Böotien benannt war; vgl. Roscher, Mythologie, Bd. V, Sp. 1029."
http://www.wikidata.org/entity/Q25714585,Tito,"Charakter aus Disneys ""Oliver & Co."""
http://www.wikidata.org/entity/Q20822927,Toby,"fiktiver Basset Hound aus Disneys ""Basil, der große Mäusedetektiv"""
http://www.wikidata.org/entity/Q2298800,Toell the Great,Riese von der estnischen Insel Saaremaa in der estnischen Mythologie
http://www.wikidata.org/entity/Q7813272,Tohil,Mythologie der Maya
http://www.wikidata.org/entity/Q7817054,Tom Nook,fiktive Computerspiel Figur
http://www.wikidata.org/entity/Q27147625,Towser,fiktiver Bluthund aus 101 Dalmatiner
http://www.wikidata.org/entity/Q28035484,Travis,"Charakter aus Disneys ""Zoomania"""
http://www.wikidata.org/entity/Q148030,Triton,griechische Gottheit
http://www.wikidata.org/entity/Q10384895,Tritonis,Figur der griechischen Mythologie
http://www.wikidata.org/entity/Q27118866,Trusty,fiktiver Bluthund aus Susi und Strolch
http://www.wikidata.org/entity/Q1340960,Tuchulcha,Dämon der Unterwelt
http://www.wikidata.org/entity/Q15141696,Twilight Sparkle,fiktiver Charakter aus dem My-little-Pony-Universum
http://www.wikidata.org/entity/Q213440,Tyche,griechische Göttin des Schicksals
http://www.wikidata.org/entity/Q180237,Typhon,Gestalt der griechischen Mythologie
http://www.wikidata.org/entity/Q2006270,Tāwhirimātea,Mythologie der Maori
http://www.wikidata.org/entity/Q844965,Ukko,Hochgott der finnischen Mythologie
http://www.wikidata.org/entity/Q73527885,Umeko,fiktive Figur aus Teenage Mutant Ninja Turtles
http://www.wikidata.org/entity/Q104002,Urania,Muse der Sternkunde
http://www.wikidata.org/entity/Q79999,Uranus,griechischer Gott des Himmels
http://www.wikidata.org/entity/Q1064930,Uras,sumerische Erdgöttin
http://www.wikidata.org/entity/Q209378,Uriel,Erzengel
http://www.wikidata.org/entity/Q7905566,Ušumgallu,eine der drei gehörnten Schlangen in der akkadischen Mythologie
http://www.wikidata.org/entity/Q19637360,Vargen,fiktive Figur aus den Bamse-Cartoons
http://www.wikidata.org/entity/Q1001037,Varuna,indische Gottheit
http://www.wikidata.org/entity/Q2463444,Vassago,gefallener Engel und teuflischer Dämon
http://www.wikidata.org/entity/Q824249,Veles,Gott in der slawischen Mythologie
http://www.wikidata.org/entity/Q12523684,Vila,weibliche Kreatur in der slawischen Mythologie
http://www.wikidata.org/entity/Q616178,Väinämöinen,Figur der finnischen Mythologie
http://www.wikidata.org/entity/Q2298555,Víðópnir,Figur der nordischen Mythologie
http://www.wikidata.org/entity/Q648798,Wadj-wer,Gottheit der ägyptischen Mythologie
http://www.wikidata.org/entity/Q9371366,Wasgo,mythisches Tier
http://www.wikidata.org/entity/Q463190,Wawel Dragon,Drache in der polnischen Volkssage
http://www.wikidata.org/entity/Q370801,Wendigo,mythische Gestalt
http://www.wikidata.org/entity/Q1141550,Werejaguar,Fabelwesen
http://www.wikidata.org/entity/Q47092778,Whiparella,weibliches Monster aus der TV-Serie Lego Nexo Knights
http://www.wikidata.org/entity/Q188574,Winnie the Pooh,Name einer literarischen Figur und eines Kinderbuchs
http://www.wikidata.org/entity/Q10393999,Worg,Zwerg der skandinavischen Folklore
http://www.wikidata.org/entity/Q2597703,Xanthe,Okeanide der griechischen Mythologie
http://www.wikidata.org/entity/Q24297148,Xanthus,"eines der Pferde des Thrakers Diomedes, vgl. Roscher, Mythologie, Bd. VI, Sp. 520 [14]."
http://www.wikidata.org/entity/Q3357349,Xiangliu,Schlangendämon der chinesischen Mythologie
http://www.wikidata.org/entity/Q279639,Xolotl,aztekische und toltekische Götterwelt: Zwillingsbruder von Quetzalcoatl
http://www.wikidata.org/entity/Q1056461,Yama-uba,ein Yōkai (Monster) der Japanischen Mythologie
http://www.wikidata.org/entity/Q59310885,Yama-uba,Gemälde von Katsushika Hokusai
http://www.wikidata.org/entity/Q515345,Yara-ma-yha-who,Fabelwesen der australischen Aborigines
http://www.wikidata.org/entity/Q1477162,Yemaja,Gottheit der Yoruba
http://www.wikidata.org/entity/Q2006961,Yeren,sagenhafter Affenmensch
http://www.wikidata.org/entity/Q214081,Ymir,Riese der nordischen Mythologie
http://www.wikidata.org/entity/Q34201,Zeus,Gott in der griechischen Mythologie
http://www.wikidata.org/entity/Q1641282,Zeuxippe,Najade der Griechischen Mythologie
http://www.wikidata.org/entity/Q197039,Zeuxo,Okeanide der griechischen Mythologie
http://www.wikidata.org/entity/Q722475,Zimbabwe Bird,"Wappentier Simbabwes, aus der Religion der Shona"
http://www.wikidata.org/entity/Q207056,Ziz,Urvogel in der jüdischen Mythologie
http://www.wikidata.org/entity/Q614747,Zu,Wesen der mesopotamischen Mythologie
http://www.wikidata.org/entity/Q391553,agathodaemon,griechische Gottheit
http://www.wikidata.org/entity/Q403017,ahuizotl,Fabelwesen
http://www.wikidata.org/entity/Q474962,amphisbaena,Fabelwesen
http://www.wikidata.org/entity/Q771046,bishop-fish,Fabelwesen
http://www.wikidata.org/entity/Q11574172,calabash monster,Gemälde von Toriyama Sekien
http://www.wikidata.org/entity/Q56632137,cancer,"ein ungeheurer Krebs, welcher, auf der Juno Veranlassen, den Herkules in die Füße knipp, als er die lernäische Schlange bestritt, von ihm ab"
http://www.wikidata.org/entity/Q3269950,cetus,Seeungeheuer
http://www.wikidata.org/entity/Q1127246,changeling,im Aberglauben des europäischen Mittelalters ein Säugling
http://www.wikidata.org/entity/Q1371084,cockatrice,Mythische Drachenschlange
http://www.wikidata.org/entity/Q816795,hippocamp,Griechisches Fabelwesen
http://www.wikidata.org/entity/Q335179,hippogriff,Fabelwesen
http://www.wikidata.org/entity/Q2457508,huldufólk,Elfenfolk in Island
http://www.wikidata.org/entity/Q193165,kraken,Mythisches Wesen
http://www.wikidata.org/entity/Q223795,manticore,"Fabelwesen mit dem Körper eines Löwen, dem Schwanz eines Drachen oder Skorpions. Gesicht und Ohren ähneln einem Menschen"
http://www.wikidata.org/entity/Q660471,nuckelavee,Sagengestalt
http://www.wikidata.org/entity/Q7069863,nuno,Fabelwesen
http://www.wikidata.org/entity/Q237970,ouroboros,"bereits in der Ikonographie des Alten Ägyptens Bildsymbol einer Schlange, die sich in den eigenen Schwanz beißt und geschlossenen Kreis bildet"
http://www.wikidata.org/entity/Q379173,sea serpent,"schlangenähnliche, im Wasser lebende Tiere"
http://www.wikidata.org/entity/Q7547206,snakes in Chinese mythology,mythologische Schlange
http://www.wikidata.org/entity/Q151480,sphinx,Tochter des Ungeheuers Typhon und Echidna in der griechischen Mythologie
http://www.wikidata.org/entity/Q7683345,taniwha,Fabelwesen in der Māori-Kultur
http://www.wikidata.org/entity/Q846982,tooth fairy,Fabelwesen
http://www.wikidata.org/entity/Q1257943,triple-headed eagle,Seltenes Wappentier
http://www.wikidata.org/entity/Q8025178,winged lion,Motiv
http://www.wikidata.org/entity/Q951340,yale,Bestie der europäischen Mythologie und Heraldik
http://www.wikidata.org/entity/Q12379383,Äio,mythologisches Wesen in Estland
http://www.wikidata.org/entity/Q204927,Ægir,Nordischer Meeresriese
http://www.wikidata.org/entity/Q2930134,Bête à sept têtes,legendäres Monster
http://www.wikidata.org/entity/Q21286562,Orea,"Hamadryade, Tochter der Hamadryas und des Oxylos"
http://www.wikidata.org/entity/Q3356262,Oriande,fiktive Figur
http://www.wikidata.org/entity/Q3552530,Usagi,Fabelwesen
http://www.wikidata.org/entity/Q3574670,Zakur,fiktive Kreatur
http://www.wikidata.org/entity/Q11645314,野宿火,Gemälde von Takehara Shunsensai
http://www.wikidata.org/entity/Q10371883,毛龙,Typ von Drache in der chinesischen Legende
